Params,Total Accuracy,Accuracy per label,Max val list,Max str list,Label str,Total_Accuracy,Accuracy_per_label,Max_val_list,Max_str_list,Label_str,Matrice
"['smooth(11)', 'ORPL(30)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.18690601900739176,"[44.0, 1.0, 14.0, 1.0, 100.0, 86.0, 1.0, 0.0]","[37.0, 40.0, 49.0, 45.0, 0.0, 12.0, 53.0, 36.0]","['WM', 'GPe', 'WM', 'GPe', 'GPe', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[117  27   0   2  97  20   0   0]
 [116   3   0   5  80  84   0   0]
 [127   1  62   0 219  35   0   0]
 [152  10   1   2  63 111   0   0]
 [  0   0   0   0  86   0   0   0]
 [ 12   1   0   1   0  83   0   0]
 [ 34   0   6   0  17  65   1   0]
 [ 76   6   0   2  77  92   1   0]]"
"['smooth(11)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.23812038014783526,"[43.0, 20.0, 9.0, 11.0, 100.0, 76.0, 35.0, 0.0]","[39.0, 30.0, 46.0, 39.0, 0.0, 15.0, 38.0, 33.0]","['WM', 'WM', 'GPe', 'GPe', 'GPe', 'putamen', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[113  40   0   1 102   1   6   0]
 [ 78  59   0  43  87  21   0   0]
 [203  23  39   4 162   9   4   0]
 [131  54   0  37  39  53  25   0]
 [  0   0   0   0  86   0   0   0]
 [  0   3   0   5   0  74  15   0]
 [ 47   0   0   0   1  32  43   0]
 [ 75   8   0   6  77  83   5   0]]"
"['smooth(11)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.1795142555438226,"[6.0, 15.0, 0.0, 26.0, 7.0, 64.0, 88.0, 6.0]","[47.0, 45.0, 79.0, 36.0, 31.0, 27.0, 11.0, 30.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPi', 'putamen', 'caudate', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 17   7   0   4   0 111 124   0]
 [  1  43   0 129   0  65  50   0]
 [  8  17   0  12   0  54 352   1]
 [  0  90   0  89   0 121  39   0]
 [  0  27   0  12   6  15  26   0]
 [  0   1   0   8   0  62  26   0]
 [  0   0   0   1   0  14 108   0]
 [  5  74   0  30   0  53  77  15]]"
"['smooth(11)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.18690601900739176,"[44.0, 1.0, 14.0, 1.0, 100.0, 86.0, 1.0, 0.0]","[37.0, 40.0, 49.0, 45.0, 0.0, 12.0, 53.0, 36.0]","['WM', 'GPe', 'WM', 'GPe', 'GPe', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[117  27   0   2  97  20   0   0]
 [116   3   0   5  80  84   0   0]
 [127   1  62   0 219  35   0   0]
 [152  10   1   2  63 111   0   0]
 [  0   0   0   0  86   0   0   0]
 [ 12   1   0   1   0  83   0   0]
 [ 34   0   6   0  17  65   1   0]
 [ 76   6   0   2  77  92   1   0]]"
"['smooth(11)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.23812038014783526,"[43.0, 20.0, 9.0, 11.0, 100.0, 76.0, 35.0, 0.0]","[39.0, 30.0, 46.0, 39.0, 0.0, 15.0, 38.0, 33.0]","['WM', 'WM', 'GPe', 'GPe', 'GPe', 'putamen', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[113  40   0   1 102   1   6   0]
 [ 78  59   0  43  87  21   0   0]
 [203  23  39   4 162   9   4   0]
 [131  54   0  37  39  53  25   0]
 [  0   0   0   0  86   0   0   0]
 [  0   3   0   5   0  74  15   0]
 [ 47   0   0   0   1  32  43   0]
 [ 75   8   0   6  77  83   5   0]]"
"['smooth(11)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.1795142555438226,"[6.0, 15.0, 0.0, 26.0, 7.0, 64.0, 88.0, 6.0]","[47.0, 45.0, 79.0, 36.0, 31.0, 27.0, 11.0, 30.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPi', 'putamen', 'caudate', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 17   7   0   4   0 111 124   0]
 [  1  43   0 129   0  65  50   0]
 [  8  17   0  12   0  54 352   1]
 [  0  90   0  89   0 121  39   0]
 [  0  27   0  12   6  15  26   0]
 [  0   1   0   8   0  62  26   0]
 [  0   0   0   1   0  14 108   0]
 [  5  74   0  30   0  53  77  15]]"
"['smooth(11)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.18690601900739176,"[44.0, 1.0, 14.0, 1.0, 100.0, 86.0, 1.0, 0.0]","[37.0, 40.0, 49.0, 45.0, 0.0, 12.0, 53.0, 36.0]","['WM', 'GPe', 'WM', 'GPe', 'GPe', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[117  27   0   2  97  20   0   0]
 [116   3   0   5  80  84   0   0]
 [127   1  62   0 219  35   0   0]
 [152  10   1   2  63 111   0   0]
 [  0   0   0   0  86   0   0   0]
 [ 12   1   0   1   0  83   0   0]
 [ 34   0   6   0  17  65   1   0]
 [ 76   6   0   2  77  92   1   0]]"
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.2808870116156283,"[11.0, 14.0, 23.0, 47.0, 100.0, 86.0, 24.0, 0.0]","[33.0, 31.0, 34.0, 24.0, 0.0, 10.0, 33.0, 39.0]","['WM', 'STN', 'GPe', 'caudate', 'GPe', 'STN', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 30  75   9  56  87   4   2   0]
 [ 14  40   1  88  75  70   0   0]
 [151  11 104  12 136  27   2   1]
 [ 33  36   0 159  25  82   4   0]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0  10   0  83   2   2]
 [ 41   2   0   7   2  34  30   7]
 [ 69   6   5   4  67  98   5   0]]"
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.2133051742344245,"[13.0, 16.0, 0.0, 58.0, 36.0, 44.0, 14.0, 14.0]","[58.0, 53.0, 28.0, 31.0, 47.0, 42.0, 32.0, 37.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 34   1   0  27  27 152  21   1]
 [  7  47   0 154   8  60  12   0]
 [ 46   1   0  61 107  92 125  12]
 [  0   0   0 196  34 106   1   2]
 [  0   0   0  40  31   9   3   3]
 [ 10   1   0  41   2  43   0   0]
 [ 15   0   5   9  34  39  17   4]
 [  0   0   0  93  32  84   9  36]]"
"['smooth(11)', 'ORPL(70)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.2402323125659979,"[8.0, 3.0, 38.0, 22.0, 100.0, 95.0, 2.0, 0.0]","[49.0, 51.0, 38.0, 35.0, 0.0, 2.0, 57.0, 30.0]","['STN', 'STN', 'WM', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 21   0   6 130  82  22   0   2]
 [ 27  10   3 148  67  33   0   0]
 [ 29   0 168  21 168  33  24   1]
 [118  23   2  75  28  91   0   2]
 [  0   0   0   0  86   0   0   0]
 [  1   0   0   2   0  92   2   0]
 [  7   0  36   2   6  70   2   0]
 [ 46   1  14  76  48  67   1   1]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.2808870116156283,"[11.0, 14.0, 23.0, 47.0, 100.0, 86.0, 24.0, 0.0]","[33.0, 31.0, 34.0, 24.0, 0.0, 10.0, 33.0, 39.0]","['WM', 'STN', 'GPe', 'caudate', 'GPe', 'STN', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 30  75   9  56  87   4   2   0]
 [ 14  40   1  88  75  70   0   0]
 [151  11 104  12 136  27   2   1]
 [ 33  36   0 159  25  82   4   0]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0  10   0  83   2   2]
 [ 41   2   0   7   2  34  30   7]
 [ 69   6   5   4  67  98   5   0]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.2133051742344245,"[13.0, 16.0, 0.0, 58.0, 36.0, 44.0, 14.0, 14.0]","[58.0, 53.0, 28.0, 31.0, 47.0, 42.0, 32.0, 37.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 34   1   0  27  27 152  21   1]
 [  7  47   0 154   8  60  12   0]
 [ 46   1   0  61 107  92 125  12]
 [  0   0   0 196  34 106   1   2]
 [  0   0   0  40  31   9   3   3]
 [ 10   1   0  41   2  43   0   0]
 [ 15   0   5   9  34  39  17   4]
 [  0   0   0  93  32  84   9  36]]"
"['smooth(11)', 'ORPL(70)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.2402323125659979,"[8.0, 3.0, 38.0, 22.0, 100.0, 95.0, 2.0, 0.0]","[49.0, 51.0, 38.0, 35.0, 0.0, 2.0, 57.0, 30.0]","['STN', 'STN', 'WM', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 21   0   6 130  82  22   0   2]
 [ 27  10   3 148  67  33   0   0]
 [ 29   0 168  21 168  33  24   1]
 [118  23   2  75  28  91   0   2]
 [  0   0   0   0  86   0   0   0]
 [  1   0   0   2   0  92   2   0]
 [  7   0  36   2   6  70   2   0]
 [ 46   1  14  76  48  67   1   1]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.2808870116156283,"[11.0, 14.0, 23.0, 47.0, 100.0, 86.0, 24.0, 0.0]","[33.0, 31.0, 34.0, 24.0, 0.0, 10.0, 33.0, 39.0]","['WM', 'STN', 'GPe', 'caudate', 'GPe', 'STN', 'GPe', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 30  75   9  56  87   4   2   0]
 [ 14  40   1  88  75  70   0   0]
 [151  11 104  12 136  27   2   1]
 [ 33  36   0 159  25  82   4   0]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0  10   0  83   2   2]
 [ 41   2   0   7   2  34  30   7]
 [ 69   6   5   4  67  98   5   0]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.2133051742344245,"[13.0, 16.0, 0.0, 58.0, 36.0, 44.0, 14.0, 14.0]","[58.0, 53.0, 28.0, 31.0, 47.0, 42.0, 32.0, 37.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 34   1   0  27  27 152  21   1]
 [  7  47   0 154   8  60  12   0]
 [ 46   1   0  61 107  92 125  12]
 [  0   0   0 196  34 106   1   2]
 [  0   0   0  40  31   9   3   3]
 [ 10   1   0  41   2  43   0   0]
 [ 15   0   5   9  34  39  17   4]
 [  0   0   0  93  32  84   9  36]]"
"['smooth(11)', 'ORPL(70)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.2402323125659979,"[8.0, 3.0, 38.0, 22.0, 100.0, 95.0, 2.0, 0.0]","[49.0, 51.0, 38.0, 35.0, 0.0, 2.0, 57.0, 30.0]","['STN', 'STN', 'WM', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 21   0   6 130  82  22   0   2]
 [ 27  10   3 148  67  33   0   0]
 [ 29   0 168  21 168  33  24   1]
 [118  23   2  75  28  91   0   2]
 [  0   0   0   0  86   0   0   0]
 [  1   0   0   2   0  92   2   0]
 [  7   0  36   2   6  70   2   0]
 [ 46   1  14  76  48  67   1   1]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.30147835269271384,"[5.0, 7.0, 29.0, 55.0, 93.0, 100.0, 36.0, 0.0]","[57.0, 40.0, 26.0, 38.0, 2.0, 0.0, 28.0, 39.0]","['STN', 'caudate', 'thalamus', 'caudate', 'GPe', 'GPe', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 14   2  41 150  37   9   3   7]
 [ 14  20   7  85  40 116   2   4]
 [ 58   0 127  24  59  35  27 114]
 [  5   0   0 188   0 128   0  18]
 [  2   0   0   2  80   2   0   0]
 [  0   0   0   0   0  97   0   0]
 [ 12   0   4  19   2  34  44   8]
 [ 12  30   0  99   6  98   8   1]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.1610348468848997,"[6.0, 11.0, 3.0, 42.0, 15.0, 53.0, 10.0, 11.0]","[55.0, 43.0, 25.0, 27.0, 30.0, 26.0, 27.0, 32.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 17  13   4  11   5 145  32  36]
 [  9  31   3 125  17  67  21  15]
 [ 34  19  13  24  55  97 111  91]
 [ 12  27   2 141  28  91   1  37]
 [  1   9   0  26  13  10   8  19]
 [ 18   1   0  25   0  51   0   2]
 [ 11   8  13   7  27  33  12  12]
 [ 10   3   0  82  51  74   7  27]]"
"['smooth(11)', 'ORPL(150)', 'PCA(1)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.3474128827877508,"[5.0, 5.0, 41.0, 73.0, 100.0, 97.0, 9.0, 4.0]","[63.0, 68.0, 18.0, 8.0, 0.0, 2.0, 59.0, 52.0]","['STN', 'STN', 'putamen', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 12   3  23 165  59   1   0   0]
 [ 26  14   5 195  46   2   0   0]
 [ 31   0 183  72  52  24  79   3]
 [ 26  19   4 248   4  21   0  17]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   2   0  94   0   0]
 [  0   0  27   7   0  73  11   5]
 [ 29   4   2 133  28  47   1  10]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.30147835269271384,"[5.0, 7.0, 29.0, 55.0, 93.0, 100.0, 36.0, 0.0]","[57.0, 40.0, 26.0, 38.0, 2.0, 0.0, 28.0, 39.0]","['STN', 'caudate', 'thalamus', 'caudate', 'GPe', 'GPe', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 14   2  41 150  37   9   3   7]
 [ 14  20   7  85  40 116   2   4]
 [ 58   0 127  24  59  35  27 114]
 [  5   0   0 188   0 128   0  18]
 [  2   0   0   2  80   2   0   0]
 [  0   0   0   0   0  97   0   0]
 [ 12   0   4  19   2  34  44   8]
 [ 12  30   0  99   6  98   8   1]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.1610348468848997,"[6.0, 11.0, 3.0, 42.0, 15.0, 53.0, 10.0, 11.0]","[55.0, 43.0, 25.0, 27.0, 30.0, 26.0, 27.0, 32.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 17  13   4  11   5 145  32  36]
 [  9  31   3 125  17  67  21  15]
 [ 34  19  13  24  55  97 111  91]
 [ 12  27   2 141  28  91   1  37]
 [  1   9   0  26  13  10   8  19]
 [ 18   1   0  25   0  51   0   2]
 [ 11   8  13   7  27  33  12  12]
 [ 10   3   0  82  51  74   7  27]]"
"['smooth(11)', 'ORPL(150)', 'PCA(3)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.3474128827877508,"[5.0, 5.0, 41.0, 73.0, 100.0, 97.0, 9.0, 4.0]","[63.0, 68.0, 18.0, 8.0, 0.0, 2.0, 59.0, 52.0]","['STN', 'STN', 'putamen', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 12   3  23 165  59   1   0   0]
 [ 26  14   5 195  46   2   0   0]
 [ 31   0 183  72  52  24  79   3]
 [ 26  19   4 248   4  21   0  17]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   2   0  94   0   0]
 [  0   0  27   7   0  73  11   5]
 [ 29   4   2 133  28  47   1  10]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'FingerPrint']",,,,,,0.30147835269271384,"[5.0, 7.0, 29.0, 55.0, 93.0, 100.0, 36.0, 0.0]","[57.0, 40.0, 26.0, 38.0, 2.0, 0.0, 28.0, 39.0]","['STN', 'caudate', 'thalamus', 'caudate', 'GPe', 'GPe', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 14   2  41 150  37   9   3   7]
 [ 14  20   7  85  40 116   2   4]
 [ 58   0 127  24  59  35  27 114]
 [  5   0   0 188   0 128   0  18]
 [  2   0   0   2  80   2   0   0]
 [  0   0   0   0   0  97   0   0]
 [ 12   0   4  19   2  34  44   8]
 [ 12  30   0  99   6  98   8   1]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'No Raman Region']",,,,,,0.1610348468848997,"[6.0, 11.0, 3.0, 42.0, 15.0, 53.0, 10.0, 11.0]","[55.0, 43.0, 25.0, 27.0, 30.0, 26.0, 27.0, 32.0]","['caudate', 'STN', 'putamen', 'caudate', 'STN', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 17  13   4  11   5 145  32  36]
 [  9  31   3 125  17  67  21  15]
 [ 34  19  13  24  55  97 111  91]
 [ 12  27   2 141  28  91   1  37]
 [  1   9   0  26  13  10   8  19]
 [ 18   1   0  25   0  51   0   2]
 [ 11   8  13   7  27  33  12  12]
 [ 10   3   0  82  51  74   7  27]]"
"['smooth(11)', 'ORPL(150)', 'PCA(8)', 'Prob classifier()', 'Normalized', 'High Wavenumbers']",,,,,,0.3474128827877508,"[5.0, 5.0, 41.0, 73.0, 100.0, 97.0, 9.0, 4.0]","[63.0, 68.0, 18.0, 8.0, 0.0, 2.0, 59.0, 52.0]","['STN', 'STN', 'putamen', 'GPe', 'GPe', 'STN', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 12   3  23 165  59   1   0   0]
 [ 26  14   5 195  46   2   0   0]
 [ 31   0 183  72  52  24  79   3]
 [ 26  19   4 248   4  21   0  17]
 [  0   0   0   0  86   0   0   0]
 [  0   1   0   2   0  94   0   0]
 [  0   0  27   7   0  73  11   5]
 [ 29   4   2 133  28  47   1  10]]"
"['smooth(3)', 'ORPL(30)', 'PCA(1)', 'Prob classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2275607180570222,"[23.0, 39.0, 15.0, 0.0, 100.0, 13.0, 47.0, 13.0]","[32.0, 30.0, 41.0, 25.0, 0.0, 64.0, 31.0, 35.0]","['GPi', 'WM', 'WM', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 61  84  20   6  79  10   3   0]
 [ 11 111   3   1  87  55   0  20]
 [119  21  68   0 180  17   0  39]
 [ 13  31  86   0  29  75  33  72]
 [  0   0   0   0  86   0   0   0]
 [  0  10   1  10   0  13   1  62]
 [ 22   0   0   0   0  38  58   5]
 [ 19   9  89   0  36  67   0  34]]"
"['smooth(3)', 'ORPL(30)', 'PCA(1)', 'Prob classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.06282998944033791,"[0.0, 5.0, 2.0, 0.0, 100.0, 2.0, 7.0, 0.0]","[95.0, 94.0, 98.0, 90.0, 0.0, 96.0, 67.0, 96.0]","['WM', 'WM', 'WM', 'WM', 'GPe', 'WM', 'WM', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  1   0   1   0 251  10   0   0]
 [  0  14   0   0 271   2   0   1]
 [  0   1   7   0 436   0   0   0]
 [  3  15   3   0 304  14   0   0]
 [  0   0   0   0  86   0   0   0]
 [  2   0   0   0  93   2   0   0]
 [  3   0  23   0  82   6   9   0]
 [  0   4   4   0 245   1   0   0]]"
"['smooth(3)', 'ORPL(30)', 'PCA(1)', 'Prob classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1457233368532207,"[7.0, 11.0, 0.0, 15.0, 52.0, 100.0, 16.0, 4.0]","[48.0, 51.0, 40.0, 68.0, 26.0, 0.0, 57.0, 66.0]","['STN', 'caudate', 'caudate', 'caudate', 'thalamus', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 18  25   0 125  35  26   0  34]
 [ 24  33   1  40  18 146   0  26]
 [ 37  54   1 117   2 177   0  56]
 [  0   1   0  52   1 230   0  55]
 [  1   9   0   5  45   4   0  22]
 [  0   0   0   0   0  97   0   0]
 [  8   1   3  15   0  70  20   6]
 [  7   5   0  64   1 167   0  10]]"
"['smooth(3)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2275607180570222,"[23.0, 39.0, 15.0, 0.0, 100.0, 13.0, 47.0, 13.0]","[32.0, 30.0, 41.0, 25.0, 0.0, 64.0, 31.0, 35.0]","['GPi', 'WM', 'WM', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 61  84  20   6  79  10   3   0]
 [ 11 111   3   1  87  55   0  20]
 [119  21  68   0 180  17   0  39]
 [ 13  31  86   0  29  75  33  72]
 [  0   0   0   0  86   0   0   0]
 [  0  10   1  10   0  13   1  62]
 [ 22   0   0   0   0  38  58   5]
 [ 19   9  89   0  36  67   0  34]]"
"['smooth(3)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.06282998944033791,"[0.0, 5.0, 2.0, 0.0, 100.0, 2.0, 7.0, 0.0]","[95.0, 94.0, 98.0, 90.0, 0.0, 96.0, 67.0, 96.0]","['WM', 'WM', 'WM', 'WM', 'GPe', 'WM', 'WM', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  1   0   1   0 251  10   0   0]
 [  0  14   0   0 271   2   0   1]
 [  0   1   7   0 436   0   0   0]
 [  3  15   3   0 304  14   0   0]
 [  0   0   0   0  86   0   0   0]
 [  2   0   0   0  93   2   0   0]
 [  3   0  23   0  82   6   9   0]
 [  0   4   4   0 245   1   0   0]]"
"['smooth(3)', 'ORPL(30)', 'PCA(3)', 'Prob classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1457233368532207,"[7.0, 11.0, 0.0, 15.0, 52.0, 100.0, 16.0, 4.0]","[48.0, 51.0, 40.0, 68.0, 26.0, 0.0, 57.0, 66.0]","['STN', 'caudate', 'caudate', 'caudate', 'thalamus', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 18  25   0 125  35  26   0  34]
 [ 24  33   1  40  18 146   0  26]
 [ 37  54   1 117   2 177   0  56]
 [  0   1   0  52   1 230   0  55]
 [  1   9   0   5  45   4   0  22]
 [  0   0   0   0   0  97   0   0]
 [  8   1   3  15   0  70  20   6]
 [  7   5   0  64   1 167   0  10]]"
"['smooth(3)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Not Normalized', 'FingerPrint']",,,,,,0.2275607180570222,"[23.0, 39.0, 15.0, 0.0, 100.0, 13.0, 47.0, 13.0]","[32.0, 30.0, 41.0, 25.0, 0.0, 64.0, 31.0, 35.0]","['GPi', 'WM', 'WM', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 61  84  20   6  79  10   3   0]
 [ 11 111   3   1  87  55   0  20]
 [119  21  68   0 180  17   0  39]
 [ 13  31  86   0  29  75  33  72]
 [  0   0   0   0  86   0   0   0]
 [  0  10   1  10   0  13   1  62]
 [ 22   0   0   0   0  38  58   5]
 [ 19   9  89   0  36  67   0  34]]"
"['smooth(3)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Not Normalized', 'No Raman Region']",,,,,,0.06282998944033791,"[0.0, 5.0, 2.0, 0.0, 100.0, 2.0, 7.0, 0.0]","[95.0, 94.0, 98.0, 90.0, 0.0, 96.0, 67.0, 96.0]","['WM', 'WM', 'WM', 'WM', 'GPe', 'WM', 'WM', 'WM']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  1   0   1   0 251  10   0   0]
 [  0  14   0   0 271   2   0   1]
 [  0   1   7   0 436   0   0   0]
 [  3  15   3   0 304  14   0   0]
 [  0   0   0   0  86   0   0   0]
 [  2   0   0   0  93   2   0   0]
 [  3   0  23   0  82   6   9   0]
 [  0   4   4   0 245   1   0   0]]"
"['smooth(3)', 'ORPL(30)', 'PCA(8)', 'Prob classifier()', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1457233368532207,"[7.0, 11.0, 0.0, 15.0, 52.0, 100.0, 16.0, 4.0]","[48.0, 51.0, 40.0, 68.0, 26.0, 0.0, 57.0, 66.0]","['STN', 'caudate', 'caudate', 'caudate', 'thalamus', 'GPe', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 18  25   0 125  35  26   0  34]
 [ 24  33   1  40  18 146   0  26]
 [ 37  54   1 117   2 177   0  56]
 [  0   1   0  52   1 230   0  55]
 [  1   9   0   5  45   4   0  22]
 [  0   0   0   0   0  97   0   0]
 [  8   1   3  15   0  70  20   6]
 [  7   5   0  64   1 167   0  10]]"
